video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"3QTUjsF50PM","Matheus & Kauan - É Problema","2020-11-13T16:00:11Z","UCVjsKYd_OXTP1M2Kbmcz64g","MatheusKauanVEVO","10","20.20.11","Matheus|Kauan|Problema|Universal|Music|Ltda.|Sertanejo|é problema|Matheus e Kauan|Mateus e Kauan|sertanejo 2019|marilia mendonça|Jorge e Matheus|quarta cadeira|tem moda pra tudo|acústico|cerveja sal e limao|estabelecimento|vou ter que superar|baixinha|pedacinho de noite|pedacim de noite|magica|consorcio|anticorpos|não pedi pra me amar|babeu lembrou|intensamente hoje|na praia|litrão|piseiro|o nosso santo bateu","2475006","79051","1353","1507","https://i.ytimg.com/vi/3QTUjsF50PM/default.jpg","False","False","Inscreva-se no canal e ative o sino para receber notificações: https://www.youtube.com/channel/UC4WvVh0AwJ6K9w1JLepce7A  SIGA MATHEUS E KAUAN: http://matheusekauan.com.br  https://www.facebook.com/matheusekauan  https://www.instagram.com/matheusekauan  https://twitter.com/matheusekauan   É Problema(Matheus Aleixo e Tierry)Tô sentado no botecoNo boteco tem cadeiraA cadeira tem a mesaQue apoia a minha cervejaE a cerveja tem o copoE o copo a minha mãoE na minha mão não tem mais aliança nãoQue acabou,Eu só fiquei com os cacos dessa relaçãoQuem tem saudade sofreQuem sofre tem sedeQuem tem sede bebeMas, quem bebe lembraE é problema puxando o problemaE é problema puxando o problemaQuem tem saudade sofreQuem sofre tem sedeQuem tem sede bebeMas, quem bebe lembraE é problema puxando o problemaE é problema puxando o problemaTô num ciclo vicioso que dá penaTô sentado no boteco (ôôô)No boteco tem cadeira (iêiêiê)A cadeira tem a mesaQue apanha a minha cervejaE a cerveja tem o copoE o copo a minha mãoE na minha mão não tem mais aliança, nãoQue acabou (acabou), eu só fiquei com os cacos dessa relaçãoQuem tem saudade sofreQuem sofre tem sedeQuem tem sede bebeMas, quem bebe lembraE é problema puxando o problemaE é problema puxando o problemaQuem tem saudade sofreQuem sofre tem sedeQuem tem sede bebeMas, quem bebe lembraE é problema puxando o problemaE é problema puxando o problemaQuem tem saudade sofreQuem sofre tem sedeQuem tem sede bebeMas, quem bebe lembraE é problema puxando o problemaE é problema puxando o problemaQuem tem saudade sofreQuem sofre tem sedeQuem tem sede bebeMas, quem bebe lembraE é problema puxando o problemaE é problema puxando o problemaE é problema puxando o problemaE é problema puxando o problemaTô num ciclo vicioso que dá penaDireção A&R: Miguel Cariello e Henrique Badke Gerência A&R: Daniel Rigon Coordenação A&R: Alice Baldan e Igor Alarcon Label Manager: Léo NunesProdução Musical: Lucas Santos Direção de Vídeo: Mariana ZdravcaAgentes: Márcio Ferreira e Fábio CambraiaInfluencer: Rafael CunhaAgente: Ney JrInfluencer: GkayAgente: Ana Carolina RezendeMake Gkay: Wellington TomeProdução Executiva: IGC - Laura Coló e Guilherme JordãoAtendimento: Edward ScottCoordenação: Adriana CicconeAss. Direção: Julia DimitrowDireção de Fotografia: Pedro DimitrowAss. Fotografia: Fernando GonçalvesDiretora de Produção: Alinie NascimentoAss. Produção: Vitor YoussefAjudante Produção: Valdir BatistaAjudante Produção: Otávio SilvaAjudante Produção: Thiago AnzaiCasting: Adriana CicconeAss. Casting: Fernanda BizonElenco: Carlos Setti, Fatima Thayane, Leonardo Torha, Samoel Santos, Yasmin Thin Qi,Figurino M&K: Charles MeloAss Figurino M&K: Paula de CarvalhoCamareira M&K: Teresa de JesusCamareira Figurantes: Roseli NunesMake: Sérgio MarinhoAss Make: Márcio MirandaProdutora de Arte /Objetos: Ana Paula LoboAss. Arte: Bruno NascimentoContrarregra: Thomas Jeferson1° ass. Câmera: Alemão Valese2° ass. Câmera: Alfredo DesioLogger: Felipe CaneoChefe de Elétrica: Anisinho Pacheco1° ass. Elétrica: Vinicius PradoMaquinista Chefe: Claudinho Soares1° Maquinista: Damião AudiramMaking Of: Rafael de SouzaFoto e Making Of M&K: Vinicius Bulgarelli e João da NobregaBiomed: Juliane de MelloSanitização: Enilda Galdino#MatheusEKauan #ÉProblemaMusic video by Matheus & Kauan performing É Problema. © 2020 Universal Music Ltdahttp://vevo.ly/c2wLMU"
"_7iIYAVeAvA","Sidoka  INEVITÁVEL  (Prod. Dogdu) [Vizual by Dnxxg]","2020-11-14T06:14:42Z","UCOCCUhWDKJapWRGQo7GfdJQ","Sidoka *","10","20.20.11","[none]","739038","96183","439","4343","https://i.ytimg.com/vi/_7iIYAVeAvA/default.jpg","False","False","sim, no meio da madrugadapra quem me acompanha de verdade ouvir agora.eu não to ligando pra viewsou likeseu quero apenas fãs fieisdesculpasou inevitaveluma hora eu apareçoé sériosabe como eu trato minha ansiedade?assim.eu nunca vou parartalvez eu morra se pararporque não vou viver felizé isso que me faz sorrirescutar oque minha alma tem pra dizere repassar pra vocesrseu sou apenas mais umeu te dissemas eu sou únicoe ninguém vai tirar isso de mim.Beat by: DogduShot by: Dnxg"
"-dYSABYeVsQ","Taça das Favelas - Grupo B - Seletivas Nacionais | Free Fire","2020-11-14T21:04:32Z","UCr4ARxgElIO21GWfIraZezg","Free Fire - Brasil","20","20.20.11","free fire|free fire ao vivo|ao vivo|lbff ao vivo|lbff|free fire brasil|liga brasileira de free fire","778138","76888","798","236","https://i.ytimg.com/vi/-dYSABYeVsQ/default.jpg","False","False","Durante as Seletivas Nacionais, as 27 favelas campeãs das seletivas estaduais, e as outras nove que mais pontuaram nesta etapa, serão divididas em três grupos de 12 equipes. As quatro primeiras seleções que mais pontuarem em seis quedas avançam para a final nacional."
"2jGmD5mLVI0","PÓS-JOGO | PALMEIRAS 2X0 FLUMINENSE | CAMPEONATO BRASILEIRO 2020","2020-11-15T03:24:35Z","UCQFR_e9rTq-DfencZY9Md8Q","INSTA VERDE TV","24","20.20.11","[none]","89057","10552","101","206","https://i.ytimg.com/vi/2jGmD5mLVI0/default.jpg","False","False","INSCREVA-SE NO CANAL E ATIVE O SININHO DAS NOTIFICAÇÕES FIQUE POR DENTRO DO JOGO: www.pordentrodojogo.com.brFluminense segue sem vencer o PALMEIRAS no Allianz Parque. Veiga segue em boa fase, marcou 11 vezes na temporada.#posjogo #Brasileiro2020"
"YtMIwmsrBm4","Live pós-Fortaleza 2 x 3 São Paulo","2020-11-15T01:58:01Z","UCPrYKS7TByOIwWvAt3tsV-A","Arnaldo e Tironi","24","20.20.11","Fortaleza x São Paulo|Arnaldo e Tironi|Arnaldo|Tironi|notícias do spfc|Fernando Diniz|Daniel Alves|São Paulo x Flamengo|Copa do Brasil|Campeonato Brasileiro|Ceni","104216","11857","137","259","https://i.ytimg.com/vi/YtMIwmsrBm4/default.jpg","False","False","Arnaldo Ribeiro e Eduardo Tironi debatem sobre o que de melhor e pior rolou no jogo pelo Campeonato Brasileiro.Baixe o aplicativo do OneFootball:  https://tinyurl.com/y2kqa7hm"
"leTXhOLOABA","Kevinho, Tainá Costa e Mad Dogz - Desce com Pressão (Videoclipe 2020)","2020-11-13T15:00:27Z","UCRxAbWkaLIVlyOy3N9QHm6w","Kevinho","10","20.20.11","mc kevinho|canal mc kevinho|mc kevinho canal|canal oficial mc kevinho|kevinho|kevinho mc|kevinho funk|kevinho desce com|kevinho e taina costa|taina costa|mad dogz|funk|funk kevinho|kevinho musica|musica kevinho|taina costa funk|funk remix|funk 2020|funk lançamento|lançamento funk 2020|kondzilla kevinho","2808384","207892","6774","6833","https://i.ytimg.com/vi/leTXhOLOABA/default.jpg","False","False","Ouça 'Desce com Pressão' no Spotify, clique https://spoti.fi/2UmpGcDLetra da Música:Desce com pressão Entra na vibe Hoje é maldade Cê tá carente então não passa vontade Ô moça eu sei que cê já entendeu Quem combina com você sou euEu sei que eu não valho nada Mas você tem cara de mal criadaTá querendo fazer joguin'Uni duni te' pra cima de mimQue sua mãe mandou você escolher esse daqui Mas sei que você quer sentar pra mimEntão desce joga na carae não para não para não Vai desce joga na cara Não para vai que tá bom Então desce joga na cara E Não para não para não Desce com pressãoFicha técnicaDireção e Edição: Mateus RigolaProdução: Luan RaphaelRoteiro: Larissa BotaroAssistência de direção: Eduardo SousaAssistente de produção: Tatiana BombardaDireção criativa: Larissa BotaroCasting: Bella BittencourtFigurino Kevinho e dançarinos: Léo Bronks e Emerson TimbaFigurino Tainá: Murilo RangelMake Tainá: Kelly WenzelCoreógrafa: Bella BittencourtFotografia Making of: Gabriel BrasilMaking of: Alef SilvaTestes COVID: Motorista: Bruno FechamentoRedes oficiais do Artista: 🚩Página no Facebook: https://goo.gl/rVgSpl 🚩Instagram: https://goo.gl/ILGVyl🚩Twitter: https://goo.gl/aw4C18#kevinho #tainacosta #maddogz"
"4kbA0G4Fyxk","SURPRESAS PARA O ALÊ | ANA HICKMANN","2020-11-13T23:00:01Z","UCaEDMy0ItPSfPEvJf6wYIxw","Canal Ana Hickmann","22","20.20.11","ana hickmann|canal ana hickmann|hoje em dia|moda|beleza|alexandre|aniversário ale|marido ana hickmann|festa de aniversário|aniversário|parabéns|surpresas|ana hickmann e marido|festa ana hickmann|casa ana hickmann|marido da ana hickmann","881812","50986","817","2637","https://i.ytimg.com/vi/4kbA0G4Fyxk/default.jpg","False","False","Olá, pessoal! Tudo bem? Semana passada foi aniversário do Alê e eu preparei várias surpresas durante o dia pra comemorar, e hoje eu vou mostrar tudo para vocês aqui no canal. Desde o café da manhã até a pizzada no jantar, fiz tudo com muito carinho e amor para surpreender meu super marido. E é claro que não poderia faltar aquela bagunça da família durante a festa, mas é assim que a gente se diverte! Feliz aniversário de novo, meu amor! E que venham mais muitos e muitos anos de vida e dessa nossa parceria ❤️E aí, gostaram da festa? Então não esqueçam de comentar aqui embaixo, de deixar bastante like e de se inscrever no canal. BeijãoINSCREVA-SE: https://goo.gl/FaiZHX"
"A7EErCNLCtc","PÓS-JOGO: FLAxACG! OBRIGADO, LINCOLN! SEJA FELIZ! NÃO PODE PERDER UM GOL DESSE!","2020-11-15T04:03:42Z","UCvft5hNFTEUsRPmMN2rWYRA","Paparazzo Rubro-Negro","17","20.20.11","flamengo|fla|mengo|mengao|pos jogo|bruno henrique|copa do brasil|mengao do meu coração|globo esporte|globo|esporte|futebol|flamengao|domenec torrent|entrevista|coletiva|tecnico|campeonato brasileiro|libertadores|adidas|Diego Alves|CBF|Sorteio|Copa do Brasil","435567","27685","1244","1437","https://i.ytimg.com/vi/A7EErCNLCtc/default.jpg","False","False","#Flamengo #SejaMembro #FLAxACGImagens: @flatv Entre agora mesmo no Clube de Membros do Canal e concorra a Mantos e Agasalhos do Flamengo. Além disso, se quiser entrar nos Clubes Vips, tem carência de três ou seis meses completos para ganhar manto autografado com o máximo de jogadores possível: https://www.youtube.com/channel/UCvft5hNFTEUsRPmMN2rWYRA/joinClube Vip Platinum, do canal PAPARAZZO II, tem Manto autografado de presente após três meses completados inteiros de sócio. No Vip, vou fazer sorteios surpresa apenas para os membros do Vip após alcançarmos 50 membros VIPs. Direito a propaganda nos Stories do YouTube da sua loja ou negócio, uma vez por mês. Propaganda além do Stories do Instagram. Clube Vip Gold de 99,00 é a mesma vantagem, só que após seis meses completados que ganha um Manto autografado pelo máximo de jogadores possível: https://www.youtube.com/channel/UCUiWbaoymqvHqdgURmyFruw/joinSiga a gente no Twitter: @paparazzornSiga também no Instagram: @paparazzorubronegro"
"8PlJi5uTdp0","Eduardo Costa - A Dor Desse Amor (DVD #40Tena)","2020-11-15T14:02:24Z","UC2aVfU3JUEFYVFEIX2zTzGQ","Eduardo Costa","10","20.20.11","Eduardo Costa|sertanejo|raizes do sertanejo|cabare|melhores sofrencias|#EDUARDOCOSTA|#4OTENA|#SERTANEJORAIZ|EDUARDO COSTA|QUARENTENA|SERTANEJO|SERTANEJO 2020|SERTANEJO RAIZ|SERTANEJO HITS|CANTOR SERTANEJO|MÚSICA BRASILEIRA|BRUNO DO BEM|BRUNO|BRUNO E MARRONE|MARRONE|LIVE BRUNO E MARRONE|CABARE|LIVE CABARE","262746","6060","196","377","https://i.ytimg.com/vi/8PlJi5uTdp0/default.jpg","False","False","Ouça #40tena em todas as plataformas: https://onerpm.ffm.to/eduardocosta40tenaINSCREVA-SE: http://bit.ly/CantorEduardoCostaCONTATO PARA SHOWS: ECXPETACULO MUSIC (11) 5055-1313CENTRAL DE FÃS(11) 98148-1081Acompanhe Eduardo Costa nas redes sociais:Site Oficial: http://cantoreduardocosta.com/Facebook: https://www.facebook.com/eduardocosta...Instagram: http://instagram.com/eduardocostaTwitter: http://twitter.com/eduardocosta"
"vVrdmg1-C3U","CONVIDADO OFENDE MONARK E IGOR | Cortes do Flow","2020-11-15T15:00:30Z","UC3uYvpJ3J6oNoNYRXfZXjEw","Cortes do Flow [OFICIAL]","24","20.20.11","flowpodcast777|FLOW|FLOW PODCAST|PODCAST|MONARK|IGOR|3K|IGOR3K|flow|Flow|Melhor Podcast do Brasil|Cortes do Flow|FlowHighligths|Melhores Momentos|Flow Clips|flow clipes|flow moments|assista completo","871453","67698","2353","2391","https://i.ytimg.com/vi/vVrdmg1-C3U/default.jpg","False","False","PLATAFORMA DE MEMBROS DO FLOW - Extra Flow #25https://youtu.be/wP6lkXbIiZATORNE-SE UM MEMBRO:https://flowpodcast.com.br/membros----------Edição:@pedrocastellen@perceubros"
"BHHabNHvgQE","Rick & Renner - Live in Belo Horizonte","2020-11-14T20:59:33Z","UCgU_qhvln4Wt-BCbAMUTltA","Rick & Renner Oficial","10","20.20.11","Radar Records|Música|Music|Sertanejo|ao vivo|rick & renner|live|belo horizonte","211981","5922","188","199","https://i.ytimg.com/vi/BHHabNHvgQE/default.jpg","False","False","Ao Vivo em Belo Horizonte#aovivo #live #comigo"
"j_iegFnf4Ek","CHAMELEO & Pabllo Vittar - frequente(mente) [official music video]","2020-11-13T16:36:06Z","UCCc54OW-zcEpJ61w1I057Lw","CHAMELEO","10","20.20.11","chameleo|pabllo|pabllo vittar|frequentemente|frenquente mente|chameleo e pabllo vittar|leonardo fabbri|federico devito|devito|dvto|pop|pop music|brazilian pop|brazil drag|drag queen|lgbtq pop|clipe oficial|official video|vittarlovers|vittalovers|pop music brazil|trap|brazil trap|brazilian|funk|rap","965623","102239","3470","14564","https://i.ytimg.com/vi/j_iegFnf4Ek/default.jpg","False","False","Videoclipe Oficial de frequente(mente)”▶OUÇA NA SUA PLATAFORMA: https://orcd.co/frequentemente▶ SIGA CHAMELEO: https://www.instagram.com/chameleo_https://twitter.com/chameleo_TikTok: @chameleo▶ FICHA TÉCNICA - CLIPE:Produtora: DVTO PROD.Direção: Federico Devito Direção de Arte: Italo MatosDireção Criativa: Junior ScozDireção de Produção: Bruno AnacletoAss. de Direção: Fernando HaddadDireção de Fotografia: Rodrigo PrataOperador de Steady Cam: Junior Loiola1º Ass de Câmera: Thiago HanColorização/Logger: Leandro LameziVideo Assist.: Fábio BalianEquipe Light Design (Lasers)Light Design - @ayastudiox Direção Criativa - @antonio.curti Direção Técnica - @felipesztutmanOperação e Programação  - @dtv.coProdução - @juanassis Foto Capa e Divulgação: ErnnaCostEletricista chefe: Wendel Salsa1º Assistente de Elétrica: Batatinha (Milton Gonçalves)2º Assistente de Elétrica: Diego Pereira2º Assistente de Elétrica: Thiago MarcelinoProdutor Platô: Miguel PixiesAjudantes de Produção: Nego (Everson dos Santos), Marinheiro (Giovani Alves), Gustavo Spina   Produtora de arte: Luciana TrovatoAss. de arte: Henrique TavaresContra regra: Carioca (Ricardo Queiroz)Contra regra: Michael CoelhoAssistente de Contra: Rafael Venâncio de OliveiraCenotécnico: Allan TorquattoCoreografia: Flávio VerneAss. Coreografia: Renan Silveira   Artist Manager: Arthur CoelhoStylist Chameleo: Victor BorgesAss. Stylist: Bruno NogueiraCamareira: Vera Lucia Gomes CasteloMaquiagem Chameleo: William CruzesAss. Maquiagem: Ziel MouraStylist Pabllo Vittar: João França RibeiroAss. Stylist: Ana Clara FagundesCamareira: Laurentina Rosa de Jesus Ramalho Make de Efeitos Especiais: Victor NogueiraAss. Make de Efeitos Especiais: Caroline AraújoCabelo Pabllo Vittar: TherezaAssistente Pabllo Vittar: Polyanna Empresário Pabllo Vittar: Leo RezendeCasting:Lucas Conceição; Guilherme Breves; Vinicius Scapim; Thiago Idehara; João Orlandin; Igor Lourenço.Making of: BTS: Vitor Liberato - Assistente: Marcos Vinicius PereiraBTS Federico: Gabryel Sampaio - Assistente: Pietro Freire Godinho de OliveiraDOP: Luiz FernandoTestagem contra Covid: Karen (Catividade)Bombeiro: Anderson SantosEnfermeiro: Charles Eduardo dos Santos (Remoções Ypiranga)Edição: Junior Scoz e Federico DevitoLettering: Douglas RederColor grading: Leandro LameziAgradecimento especial:Light Design: @ayastudiox e @antonio.curtiLocação do aquário: @ParahausProdução Executiva: Federico Devito▶ FICHA TÉCNICA - MÚSICA:Composição: CHAMELO/ Pabllo Vittar / BibiProdução Musical: jvck, Janluska, Lucs, MaffaldaMix: Nico BraganholoMaster: jvck▶ IMPRENSA:@melinatavares.com.br__________CHAMELEO e Pabllo Vittar - frequente(mente)E tudo se repeteNão sei onde eu tô errandoTalvez não tô procurando o louco certoPra me entenderE tudo se repete, repeteNão interprete o nosso karmaCalma que pra sua armaSou à prova de balasMas tô sabendoDas coisas que você disseO efeito do venenoDeixa cicatrizesVocê diz que nãoMas tô ligado que 'cê menteFrequentementeFrequentementeVocê diz que nãoMas tô ligado que 'cê menteFrequentementeEu sei que 'cê menteFrequentemente mente pra mimFrequentemente mente pra mimPerdida na mente, a vibe que senteNão sei se é ilusão ou real, então senteA luz que realça, transcendeE tira a culpa que nasce na genteJá me falavam que a vida éUm ninho cheio de bocas abertasTe esperando como profetaMas achei o caminho que livra da algema que prende e entãoTe joguei no abismo que só me feria e larguei tua mãoMatar, morrer, viver, sofrerMentir, chorar, enganar... Pra quê?Eu sei que você mente (Eu sei, eu sei)Eu sei que você mente (Eu sei)Eu sei que você menteVocê diz que nãoMas tô ligado que 'cê menteFrequentementeFrequentementeVocê diz que nãoMas tô ligado que 'cê menteFrequentementeEu sei que 'cê mente"
"-CrD1n1loXs","Djonga - Procuro Alguém","2020-11-13T14:00:10Z","UCNVifsYkXq5yzylNGvi1JJA","Djonga","10","20.20.11","[none]","1433533","253304","1065","6510","https://i.ytimg.com/vi/-CrD1n1loXs/default.jpg","False","False","PROCURO ALGUÉM DJONGAPRODUÇÃO MUSICALCOYOTE BEATZ | @Coyote Beatz | THIAGO BRAGA PRODUÇÃO BABILONYA FILM MUSIC DIREÇÃO EXECUTIVA CEIA Ent.DIRETORA EXECUTIVANICOLE BALESTRO DISTRIBUIÇAO DIGITALALTAFONTEFILM CREW ROTEIRO - DJONGA E TÚLIO CIPÓ DIREÇÃO DE CENA - DJONGA E TÚLIO CIPÓ DIRETOR DE FOTOGRAFIA - TÚLIO CIPÓ PRODUTORA EXECUTIVA - MARCELA RECCHIONI ASSISTENTE PRODUÇÃO EXECUTIVA - LAURA FARIA EDIÇÃO E MONTAGEM - DIEGO JAPA E TÚLIO CIPÓ ARTISTA 3D - RODRIGO HENRIQUE COMPOSITOR DE VFX - FELIPE NASCIMENTO COLOR GRADING - DIEGO JAPAASSISTENTE DE DIREÇÃO - PEDRO FLORES PRODUÇÃO CRIATIVA - AMITEN PANZERA STEADYCAM - BERNARD MACHADO 1o ASSISTENTE DE CÂMERA - CACÁ 2o ASSISTENTE DE CÂMERA - RODRIGO BEETZ DIRETORA DE ARTE - ANA CAROLINA RESENDE CENOGRAFIA - MOISÉS SENAPRODUTORA DE ARTE - FERNANDA CALABRIACONTRA REGRA - DANILO BAPTISTA FIGURINISTA - CAMILA DUARTE ASSISTENTE DE FIGURINO - LUMA AZEVEDO MAKEUP & HAIR - GÉSSICA SANTOS ASSISTENTE MAQUIAGEM - MARILIA SOUZA BEAUTY IOIÔ - FLÁVIA CRISTINA GAFFER - PAULO SÉRGIO OLIVEIRA ELETRICISTAS - WASHINGTON HENRIQUE ALVES E BERINJELA CHEFE DE MAQUINARIA - MAURO ROBERTO SIQUEIRAASSISTENTE DE MAQUINARIA - JAN PARDINI PLATÔ - HUGO DRUMOND ASSISTENTE PLATÔ - TIDE GONZALLES ASSISTENTE DE SET - CYSI DOS ANJOS CASTING - ED ELENCO STORYBOARD - FABIO FELICIO JR MAKING OF E STILL - LEO BICALHO MAKING OF VIDEO - LUANA ABREU ASSISTENTE GERAL - WILIAN ZÓI A QUADRILHA  PAULAO, LEO GORDO, THIAGO BRAGA, COYOTE BEATZ, PSICOPAPA E PEDRO MARQUESBAILARINA  HADASSA BAPTISTA ELENCO SECUNDÁRIO SOPHIA VICTORIAANA MARIA MAGALHAESGABRIELLA LUIZAANGELA IRACENAMOTORISTAS  RALF, JAQUES MENDES, GILMAR SANTOS, JOAO VIERA DA SILVA E MÁRCIO AGUIAR ALIMENTACAOSAOZINHA DOS ANJOSSEGURANÇAS  NILO, WARLEY E TOMAS UM FILME PARA IOIÔ E MALU"
"q-6aLX7a-F0","Maiara e Maraisa - Ponta Solta","2020-11-13T14:00:10Z","UCULzCZWkkOb9dW8rr6dguQQ","Maiara e Maraisa","10","20.20.11","maiara e maraisa|o que temos pra hoje é saudade|ce que sabe|Jorge & Mateus (Musical Group)|Gusttavo Lima (Musical Artist)|Música Sertaneja (Musical Genre)|Rede Globo (TV Network)|Luan Santana (Musical Artist)|Pessoa Errada|veneno e remédio|ponta solta|moda nova|maiara|maraisa|sertanejo 2020|lançamento 2020|Ponta Solta","1191665","43166","643","1189","https://i.ytimg.com/vi/q-6aLX7a-F0/default.jpg","False","False","#MaiaraeMaraisa  #PontaSoltaINSCREVA-SE NO NOSSO CANAL: https://goo.gl/8rlBhZ Para shows: (62) 3241-7163 / (62) 9 9109-9766comercial@maiaraemaraisa.com.brOuças em todas as plataformas de áudio: https://SomLivre.lnk.to/Ponta_Solta[ Letra ]Compositores: Gabriel Agra/ De  ngeloEla me bloqueia nas suas redes sociaisMas na sua cabeça ela não mandaDe vez em quando nos seus sonhosEu apareço de pijamaAí se revira na cama né?Mesmo de longe você sabe da minha vida todaCê tá em outra mas eu sou sua ponta soltaMelhor ela não vacilarPorque na primeira brecha eu vou entrarEu sou o vento que balança o seu namoroEu acho certo mesmo ela ficar de olhoSou bem pior que pedra no sapatoEu sou amor mal resolvido, eu sou seu ponto fracoProdução de vídeo: Calangos FilmesMAIARA E MARAISA: Spotify | https://spoti.fi/3gMfxPEInstagram | https://www.instagram.com/maiaraemaraisaTwitter | https://twitter.com/MaiaraeMaraisaFacebook | https://www.facebook.com/maiaraemaraisaoficial"
